"playerName","team","CBAs","ruckContests","kickIns","playOn","fantasy"
"Gabrielle Colvin","MELB",0,0,0,0,33
"Shelley Scott","MELB",0,0,0,0,30
"Shelley Heath","MELB",0,0,0,0,24
"Maggie Caris","MELB",3,13,0,0,23
"Brenna Tarrant","MELB",0,0,0,0,8
"Lily Mithen","MELB",0,0,0,0,0
"Maddison Gay","MELB",0,0,0,0,0
"Alison Brown","MELB",0,0,0,0,0
"Lauren Magee","MELB",0,0,0,0,0
"Krstel Petrevski","MELB",0,0,0,0,0
"Jordan Zanchetta","MELB",0,0,0,0,0
"Olivia Purcell","MELB",0,0,0,0,0
"Tahlia Gillard","MELB",0,0,0,0,0
"Isabella Simmons","MELB",0,0,0,0,0
"Maeve Chaplin","MELB",0,0,0,0,0
"Georgia Campbell","MELB",0,0,0,0,0
"Ashleigh Riddell","NMFC",11,0,0,0,90
"Emma Kearney","NMFC",0,0,0,0,77
"Kaitlyn Ashmore","NMFC",0,0,0,0,69
"Jasmine Garner","NMFC",11,0,0,0,65
"Daria Bannister","NMFC",0,0,0,0,60
"Aileen Gilroy","NMFC",0,0,0,0,59
"Ellie Gavalas","NMFC",6,0,0,0,58
"Jenna Bruton","NMFC",8,0,0,0,55
"Emma King","NMFC",5,18,0,0,53
"Mia King","NMFC",9,0,0,0,50
"Nicole Bresnehan","NMFC",0,0,0,0,48
"Sophie Abbatangelo","NMFC",0,0,0,0,47
"Brooke Brown","NMFC",0,0,2,1,43
"Daisy Bateman","NMFC",0,0,0,0,43
"Kimberley Rennie","NMFC",10,24,0,0,41
"Isabella Eddey","NMFC",0,0,0,0,30
"Alice O'Loughlin","NMFC",0,0,0,0,29
"Tahlia Randall","NMFC",0,2,0,0,28
"Jessica Duffin","NMFC",0,0,0,0,26
"Jasmine Ferguson","NMFC",0,0,0,0,17
"Danielle Hardiman","NMFC",0,0,0,0,9
"Amy Smith","NMFC",0,0,0,0,0
"Sarah Wright","NMFC",0,0,0,0,0
"Grace Campbell","NMFC",0,0,0,0,0
"Tess Craven","NMFC",0,0,0,0,0
"Alexia Hamilton","NMFC",0,0,0,0,0
"Brittany Gibson","NMFC",0,0,0,0,0
"Elisha King","NMFC",0,0,0,0,0
"Tara Slender","NMFC",0,0,0,0,0
"Perri King","NMFC",0,0,0,0,0
"Ella Maurer","NMFC",0,0,0,0,0
"Monique Conti","RICH",15,0,0,0,78
"Kate Dempsey","RICH",0,0,0,0,64
"Katie Brennan","RICH",18,2,0,0,62
"Gabrielle Seymour","RICH",18,46,0,0,59
"Sarah Hosking","RICH",14,0,0,0,54
"Christina Bernardi","RICH",0,0,0,0,41
"Jess Hosking","RICH",0,0,1,1,41
"Maddie Shevlin","RICH",0,0,3,3,39
"Sophie Molan","RICH",2,0,0,0,38
"Meagan Kiely","RICH",0,0,0,0,37
"Sarah D'Arcy","RICH",1,0,0,0,37
"Tayla Stahl","RICH",0,0,0,0,32
"Rebecca Miller","RICH",0,0,6,2,31
"Kodi Jacques","RICH",0,0,0,0,27
"Maddy Brancatisano","RICH",11,0,0,0,26
"Stella Reid","RICH",0,0,0,0,20
"Hannah Burchell","RICH",0,0,0,0,14
"Harriet Cordner","RICH",0,0,0,0,12
"Laura McClelland","RICH",1,7,0,0,12
"Emelia Yassir","RICH",0,0,0,0,7
"Bethany Lynch","RICH",0,0,0,0,4
"Tessa Lavey","RICH",0,0,0,0,0
"Courtney Wakefield","RICH",0,0,0,0,0
"Sarah Dargan","RICH",0,0,0,0,0
"Poppy Kelly","RICH",0,0,0,0,0
"Meg Macdonald","RICH",0,0,0,0,0
"Sarah Sansonetti","RICH",0,0,0,0,0
"Iilish Ross","RICH",0,0,0,0,0
"Hannah McLaren","RICH",0,0,0,0,0
"Ellie McKenzie","RICH",0,0,0,0,0
"Ingrid Houtsma","RICH",0,0,0,0,0
"Akec Makur Chuot","RICH",0,0,0,0,0
"Akayla Peterson","RICH",0,0,0,0,0
"Tilly Lucas-Rodd","STK",7,0,2,2,96
"Leah Cutting","STK",14,43,0,0,78
"Bianca Jakobsson","STK",0,0,2,2,77
"Tarni White","STK",13,0,0,0,77
"Catherine Phillips","STK",0,0,0,0,59
"Hannah Priest","STK",0,0,2,1,55
"Olivia Vesely","STK",13,0,0,0,44
"Tahlia Meyer","STK",1,0,0,0,42
"Nicola Xenos","STK",0,0,0,0,39
"Kate Shierlaw","STK",0,3,0,0,38
"Molly McDonald","STK",0,0,0,0,35
"Isabella Shannon","STK",0,0,0,0,35
"Darcy Guttridge","STK",0,0,0,0,34
"Rosie Dillon","STK",11,0,0,0,33
"Alice Burke","STK",0,0,0,0,29
"Jayde Van Dyk","STK",0,0,2,2,28
"Rhiannon Watt","STK",2,9,0,0,27
"Rebecca Ott","STK",0,0,1,1,22
"Ashleigh Richards","STK",3,0,0,0,17
"Jacqui Vogt","STK",0,0,0,0,12
"Lucy Burke","STK",0,0,0,0,10
"Alana Woodward","STK",0,0,0,0,0
"Renee Saulitis","STK",0,0,0,0,0
"Caitlin Greiser","STK",0,0,0,0,0
"Nat Exon","STK",0,0,0,0,0
"Jessica Matin","STK",0,0,0,0,0
"Kate McCarthy","STK",0,0,0,0,0
"Georgia Patrikios","STK",0,0,0,0,0
"Tyanna Smith","STK",0,0,0,0,0
"Ella Friend","STK",0,0,0,0,0
"Paige Price","STK",0,0,0,0,0
"Ellie Blackburn","WB",0,0,0,0,0
"Naomi Ferres","WB",0,0,0,0,0
"Kirsty Lamb","WB",0,0,0,0,0
"Elisabeth Georgostathis","WB",0,0,0,0,0
"Brooke Lochland","WB",0,0,0,0,0
"Elle Bennetts","WB",0,0,0,0,0
"Bonnie Toogood","WB",0,0,0,0,0
"Isabelle Pritchard","WB",0,0,0,0,0
"Britney Gutknecht","WB",0,0,0,0,0
"Jessica Fitzgerald","WB",0,0,0,0,0
"Isabella Grant","WB",0,0,0,0,0
"Ashleigh Guest","WB",0,0,0,0,0
"Nell Morris-Dalton","WB",0,0,0,0,0
"Eleanor Brown","WB",0,0,0,0,0
"Gemma Lagioia","WB",0,0,0,0,0
"Elizabeth Snell","WB",0,0,0,0,0
"Celine Moody","WB",0,0,0,0,0
"Alice Edmonds","WB",0,0,0,0,0
"Richelle Cranston","WB",0,0,0,0,0
"Amanda Ling","WB",0,0,0,0,0
"Isabel Huntington","WB",0,0,0,0,0
"Hannah Scott","WB",0,0,0,0,0
"Ellyse Gamble","WB",0,0,0,0,0
"Bailey Hunt","WB",0,0,0,0,0
"Kirsten McLeod","WB",0,0,0,0,0
"Gabby Newton","WB",0,0,0,0,0
"Katie Lynch","WB",0,0,0,0,0
"Annabel Strahan","WB",0,0,0,0,0
"Aurora Smith","WB",0,0,0,0,0
"Sarah Hartwig","WB",0,0,0,0,0
"Deanna Berry","WB",0,0,0,0,0
"Mikayla Bowen","WCE",0,0,0,0,81
"Dana Hooker","WCE",10,0,0,0,71
"Parris Laurie","WCE",6,22,0,0,63
"Aisling McCarthy","WCE",7,0,0,0,49
"Hayley Bullas","WCE",0,0,0,0,48
"Isabella Lewis","WCE",6,0,0,0,45
"Melissa Caulfield","WCE",0,0,0,0,43
"Kellie Gibson","WCE",7,0,0,0,36
"Sophie McDonald","WCE",0,0,0,0,35
"Belinda Smith","WCE",0,0,0,0,34
"Evangeline Gooch","WCE",0,0,0,0,34
"Maddy Collier","WCE",0,0,0,0,33
"Sarah Lakay","WCE",4,23,0,0,32
"Amber Ward","WCE",0,0,6,6,31
"Courtney Rowley","WCE",0,0,0,0,27
"Grace Kelly","WCE",0,0,0,0,22
"Charlotte Thomas","WCE",0,0,0,0,21
"Andrea Gilmore","WCE",0,5,0,0,21
"Ashton Hill","WCE",0,0,0,0,20
"Aimee Schmidt","WCE",0,0,0,0,15
"Courtney Guard","WCE",0,0,0,0,15
"Emma Swanson","WCE",0,0,0,0,0
"Ashlee Atkins","WCE",0,0,0,0,0
"Niamh Kelly","WCE",0,0,0,0,0
"Tayla Bresland","WCE",0,0,0,0,0
"Imahra Cameron","WCE",0,0,0,0,0
"Lauren Gauci","WCE",0,0,0,0,0
"Emily Bennett","WCE",0,0,0,0,0
"Beth Schilling","WCE",0,0,0,0,0
"Shanae Davison","WCE",0,0,0,0,0
